"grammar_pattern","japanese_sentence","hiragana_reading","korean_translation","question_type","difficulty","file_source"
"終わる","夕食を食べ終わりました。","ゆうしょくをたべおわりました。","저녁식사를 다 먹었습니다.","meaning_comprehension","2","25_終わる.md"
"終わる","夕食を食べ終わりました。","ゆうしょくをたべおわりました。","저녁식사를 다 먹었습니다.","pattern_identification","2","25_終わる.md"
"終わる","絵を描き終わりました。","えをかきおわりました。","그림을 다 그렸습니다.","sentence_completion","2","25_終わる.md"
"終わる","絵を描き終わりました。","えをかきおわりました。","그림을 다 그렸습니다.","meaning_comprehension","2","25_終わる.md"
"終わる","絵を描き終わりました。","えをかきおわりました。","그림을 다 그렸습니다.","pattern_identification","2","25_終わる.md"
"終わる","準備を済ませ終わりました。","じゅんびをすませおわりました。","준비를 다 마쳤습니다.","sentence_completion","2","25_終わる.md"
"終わる","準備を済ませ終わりました。","じゅんびをすませおわりました。","준비를 다 마쳤습니다.","meaning_comprehension","2","25_終わる.md"
"終わる","準備を済ませ終わりました。","じゅんびをすませおわりました。","준비를 다 마쳤습니다.","pattern_identification","2","25_終わる.md"
"終わる","皿を洗い終わりました。","さらをあらいおわりました。","접시를 다 씻었습니다.","sentence_completion","2","25_終わる.md"
"終わる","皿を洗い終わりました。","さらをあらいおわりました。","접시를 다 씻었습니다.","meaning_comprehension","2","25_終わる.md"
"終わる","皿を洗い終わりました。","さらをあらいおわりました。","접시를 다 씻었습니다.","pattern_identification","2","25_終わる.md"
"にくい","この薬は飲みにくいです。","このくすりはのみにくいです。","이 약은 먹기 어렵습니다.","sentence_completion","1","26_にくい.md"
"にくい","この薬は飲みにくいです。","このくすりはのみにくいです。","이 약은 먹기 어렵습니다.","meaning_comprehension","1","26_にくい.md"
"にくい","字が小さくて読みにくいです。","じがちいさくてよみにくいです。","글자가 작아서 읽기 어렵습니다.","sentence_completion","1","26_にくい.md"
"にくい","字が小さくて読みにくいです。","じがちいさくてよみにくいです。","글자가 작아서 읽기 어렵습니다.","meaning_comprehension","1","26_にくい.md"
"にくい","この靴は歩きにくいです。","このくつはあるきにくいです。","이 신발은 걷기 어렵습니다.","sentence_completion","1","26_にくい.md"
"にくい","この靴は歩きにくいです。","このくつはあるきにくいです。","이 신발은 걷기 어렵습니다.","meaning_comprehension","1","26_にくい.md"
"にくい","肉が硬くて切りにくいです。","にくがかたくてきりにくいです。","고기가 딱딱해서 자르기 어렵습니다.","sentence_completion","1","26_にくい.md"
"にくい","肉が硬くて切りにくいです。","にくがかたくてきりにくいです。","고기가 딱딱해서 자르기 어렵습니다.","meaning_comprehension","1","26_にくい.md"
"にくい","この問題は理解しにくいです。","このもんだいはりかいしにくいです。","이 문제는 이해하기 어렵습니다.","sentence_completion","1","26_にくい.md"
"にくい","この問題は理解しにくいです。","このもんだいはりかいしにくいです。","이 문제는 이해하기 어렵습니다.","meaning_comprehension","1","26_にくい.md"
"にくい","暗くて見えにくいです。","くらくてみえにくいです。","어두워서 보기 어렵습니다.","sentence_completion","1","26_にくい.md"
"にくい","暗くて見えにくいです。","くらくてみえにくいです。","어두워서 보기 어렵습니다.","meaning_comprehension","1","26_にくい.md"
"にくい","彼の話は聞き取りにくいです。","かれのはなしはききとりにくいです。","그의 말은 알아듣기 어렵습니다.","sentence_completion","1","26_にくい.md"
"にくい","彼の話は聞き取りにくいです。","かれのはなしはききとりにくいです。","그의 말은 알아듣기 어렵습니다.","meaning_comprehension","1","26_にくい.md"
"にくい","このペンは書きにくいです。","このペンはかきにくいです。","이 펜은 쓰기 어렵습니다.","sentence_completion","1","26_にくい.md"
"にくい","このペンは書きにくいです。","このペンはかきにくいです。","이 펜은 쓰기 어렵습니다.","meaning_comprehension","1","26_にくい.md"
"にくい","この服は着にくいです。","このふくはきにくいです。","이 옷은 입기 어렵습니다.","sentence_completion","1","26_にくい.md"
"にくい","この服は着にくいです。","このふくはきにくいです。","이 옷은 입기 어렵습니다.","meaning_comprehension","1","26_にくい.md"
"にくい","荷物が重くて運びにくいです。","にもつがおもくてはこびにくいです。","짐이 무거워서 나르기 어렵습니다.","sentence_completion","1","26_にくい.md"
